"ACTION","AMOUNT","GLOBALSTEP","IDDEST","IDORIG","ISFLAGGEDFRAUD","ISFRAUD","NAMEDEST","NAMEORIG","TYPEDEST","TYPEORIG"
"TRANSFER","1119507.5572482296","134430","4032289891686159","4203231217806858","false","false","Jonathan Finley","William Finley","CLIENT","CLIENT"
"TRANSFER","698949.0055464897","134449","4478010400874164","4691428210565999","false","false","Ella Britt","Gavin Atkinson","CLIENT","CLIENT"
"TRANSFER","4313214.3056788035","134452","4545086762201880","4637684291612186","false","false","Blake Golden","Faith Woodward","CLIENT","CLIENT"
"TRANSFER","1741653.8241600485","134477","4903294781756514","4534663533853208","false","false","Serenity Mcgee","Brayden English","CLIENT","CLIENT"
"TRANSFER","1009420.2199375115","134481","4393150313322976","4758051180456278","false","false","Sophia Garcia","Julia Gibson","CLIENT","CLIENT"
"TRANSFER","74488.67582173913","134529","4970578288198743","4103420183756632","false","true","Savannah Poole","Joshua Frank","MULE","CLIENT"
"TRANSFER","935589.2260112067","134587","4347493900845117","4752576068901553","false","false","Easton Silva","Lydia Cooley","CLIENT","CLIENT"
"TRANSFER","1318571.1906473795","134592","4727712507081424","4385591543235092","false","false","Arianna Henderson","Zoe Williams","CLIENT","CLIENT"
"TRANSFER","1264285.9114585796","134610","4415764279494134","4347493900845117","false","false","Henry Ward","Easton Silva","CLIENT","CLIENT"
"TRANSFER","135511.77324904664","134636","4032289891686159","4037550485903846","false","false","Jonathan Finley","Emma Alvarez","CLIENT","CLIENT"
"TRANSFER","556994.199442336","134656","4428205977831107","4575563620734529","false","false","Aubrey Medina","Morgan Hunt","CLIENT","CLIENT"
"TRANSFER","1842793.5605907217","134659","4624911749099368","4774500537837523","false","false","Logan Adams","Sofia Gonzales","CLIENT","CLIENT"
"TRANSFER","2490416.7474072995","134687","4062543220296491","4496341263673288","false","false","Madison Haynes","Gabriel Armstrong","CLIENT","CLIENT"
"TRANSFER","2122660.717433323","134719","4063209563133993","4624911749099368","false","false","Isaac Mccarty","Logan Adams","CLIENT","CLIENT"
"TRANSFER","1193279.9207474936","134764","4204252927785629","4543012819260226","false","false","Ashley Gentry","Anna Gardner","CLIENT","CLIENT"
"TRANSFER","300182.90780599706","134774","4380289408480136","4994570457353854","false","false","Adam Schneider","Gabriella Mendez","CLIENT","CLIENT"
"TRANSFER","471529.29079706606","134777","4323781695997665","4994570457353854","false","false","Connor Wooten","Gabriella Mendez","CLIENT","CLIENT"
"TRANSFER","2610626.371873432","134781","4218085448615097","4189164385364525","false","false","Madeline Myers","Henry Whitney","CLIENT","CLIENT"
"TRANSFER","387769.7908574763","134791","4072982480855893","4473476346941224","false","false","Maya Paul","Anna Noble","CLIENT","CLIENT"
"TRANSFER","24722.804482201347","134810","4385591543235092","4727712507081424","false","false","Zoe Williams","Arianna Henderson","CLIENT","CLIENT"
"TRANSFER","1205912.7853879058","134839","4044469390956081","4430313571474138","false","false","Samantha Chapman","Morgan Melton","CLIENT","CLIENT"
"TRANSFER","1213303.199197692","134873","4676124325823816","4778904772866591","false","false","Ella Dalton","Natalie Cabrera","CLIENT","CLIENT"
"TRANSFER","430410.34295519243","134885","4511025189549695","4274059538175511","false","false","Justin Weaver","Avery Mcintyre","CLIENT","CLIENT"
"TRANSFER","768872.2301410988","134898","4869889827738467","4598805116991672","false","false","Alyssa Mcdowell","Madelyn Chang","CLIENT","CLIENT"
"TRANSFER","322282.39507878193","134927","4807038095045016","4727712507081424","false","false","Kimberly Kelly","Arianna Henderson","CLIENT","CLIENT"
"TRANSFER","304989.9487979498","135014","4756039709274332","4841017215964841","false","false","Ashley Frederick","Alexa Lynch","CLIENT","CLIENT"
"TRANSFER","748977.748929414","135017","4120483216560487","4561712796345208","false","false","Carlos Lamb","Sarah Vazquez","CLIENT","CLIENT"
"TRANSFER","32949.05","135027","4250616948381969","4497122618770519","false","true","Luis Ramsey","Gianna Hickman","MULE","CLIENT"
"TRANSFER","573935.763902704","135044","4534663533853208","4104853682581979","false","false","Brayden English","Charlotte Benson","CLIENT","CLIENT"
"TRANSFER","1081313.9766212665","135055","4834521934366815","4672334845306069","false","false","Chase Sloan","Violet Solomon","CLIENT","CLIENT"
"TRANSFER","275748.84791200305","135065","4376797630725181","4868926943916766","false","false","Luke Moran","Mackenzie Curtis","CLIENT","CLIENT"
"TRANSFER","1139183.7455661988","135091","4852437134669634","4130965985897460","false","false","Stella Norman","Elizabeth Wiley","CLIENT","CLIENT"
"TRANSFER","720117.3175689955","135094","4903926092208954","4310531866885115","false","false","Amelia Price","Morgan Dickson","CLIENT","CLIENT"
"TRANSFER","461952.15727494285","135100","4545086762201880","4326146607738275","false","false","Blake Golden","Victoria Kirkland","CLIENT","CLIENT"
"TRANSFER","336653.3536087768","135115","4161981667647182","4744468736938772","false","false","Thomas Walls","Aaliyah Harrington","CLIENT","CLIENT"
"TRANSFER","568677.0611895821","135136","4842858528597730","4221830460513711","false","false","Sophia Nicholson","Cooper Schmidt","CLIENT","CLIENT"
"TRANSFER","1108634.5590474266","135149","4936352365006374","4635144621658005","false","false","Ariana Juarez","Adam Ellison","CLIENT","CLIENT"
"TRANSFER","760545.2391419784","135160","4226934046603601","4019952279003753","false","false","Anthony Diaz","Aubree Anthony","CLIENT","CLIENT"
"TRANSFER","423055.78117480036","135166","4532196671466626","4970262669121174","false","false","Serenity Bass","Easton Rhodes","CLIENT","CLIENT"
"TRANSFER","580908.7298511243","135171","4094498818413275","4100168489126447","false","false","Samuel Talley","Matthew Bright","CLIENT","CLIENT"
"TRANSFER","1236791.3009022637","135198","4110596034373460","4665207415113546","false","false","Josiah Rojas","Juan Mccarty","CLIENT","CLIENT"
"TRANSFER","69.54554537548108","135217","4703706549747693","4109290924398562","false","true","Grace Dickerson","Landon Anthony","MULE","MULE"
"TRANSFER","74.01694538402349","135218","4145736574359086","4948465338641964","false","true","Ethan Aguilar","Wyatt Howell","MULE","MULE"
"TRANSFER","74222.64413330435","135219","4683177634883328","4103420183756632","false","true","Avery Mccormick","Joshua Frank","MULE","CLIENT"
"TRANSFER","17972.20962652266","135220","4806443672380185","4615484971294306","false","true","Emily Caldwell","Ava Nixon","MULE","CLIENT"
"TRANSFER","16876.342299723627","135221","4122563683829958","4043158847444681","false","true","Justin Burt","Colton Brewer","MULE","CLIENT"
"TRANSFER","639064.4840396119","135222","4692585416825367","4618741812770498","false","false","Anthony Meadows","Genesis Williams","CLIENT","CLIENT"
"TRANSFER","611508.8672820409","135223","4268926611230942","4908905772434291","false","false","Levi Delaney","Luis Nichols","CLIENT","CLIENT"
"TRANSFER","1005618.0631274813","135231","4355199301424019","4146177205269650","false","false","Jose Wright","Alexis Sullivan","MULE","CLIENT"
"TRANSFER","889299.1147202379","135250","4982907616866471","4989827894524027","false","false","Morgan Booth","Chloe Anthony","MULE","CLIENT"
"TRANSFER","754611.2434106726","135258","4166173009442903","4994548995098082","false","false","Autumn Summers","Genesis Shaw","CLIENT","CLIENT"
"TRANSFER","364614.4647300357","135275","4103420183756632","4527816472568745","false","false","Joshua Frank","London Mccarty","CLIENT","CLIENT"
"TRANSFER","19769.43078556657","135281","4138529467491382","4220915749594284","false","true","Kaylee Battle","Jayden Shelton","MULE","CLIENT"
"TRANSFER","161283.58453067945","135294","4489319856188855","4448394664067096","false","false","Austin Cotton","Kylie Chavez","CLIENT","CLIENT"
"TRANSFER","854677.3745126803","135298","4181618655170464","4583007980881892","false","false","Colton Dennis","Christopher Garrison","CLIENT","CLIENT"
"TRANSFER","804243.1080134154","135307","4531367827676258","4875259805318843","false","false","Madison Peck","Joseph Stevenson","CLIENT","CLIENT"
"TRANSFER","737641.8462801862","135308","4012972056822354","4209787054427128","false","false","Ryder Bryant","Lucas Santiago","CLIENT","CLIENT"
"TRANSFER","615871.9788035152","135320","4853939702271957","4834136740457755","false","false","Joshua Durham","Andrea Merrill","CLIENT","CLIENT"
"TRANSFER","844141.5787401297","135372","4994570457353854","4241749339258264","false","false","Gabriella Mendez","Alex Vincent","CLIENT","CLIENT"
"TRANSFER","238123.91689161106","135400","4170378244644106","4452379924272431","false","false","Isaiah White","Damian Griffith","CLIENT","CLIENT"
"TRANSFER","959474.3416267608","135403","4872679179874134","4820495294146107","false","false","Caleb Massey","Ryan Massey","CLIENT","CLIENT"
"TRANSFER","544353.0035540999","135404","4351817236759084","4864200130198867","false","false","Piper Potter","Anna Warner","CLIENT","CLIENT"
"TRANSFER","534634.5311674277","135418","4050554188919036","4263941256133934","false","false","Autumn Curtis","Oliver Williamson","CLIENT","CLIENT"
"TRANSFER","645887.6360011483","135476","4572875888504862","4093070823003952","false","false","Grayson Workman","Audrey Gonzalez","CLIENT","CLIENT"
"TRANSFER","81823.36149277375","135482","4821443095675303","4744566002298449","false","false","Aria Malone","Avery Ramos","CLIENT","CLIENT"
"TRANSFER","173303.4315514862","135498","4604137823927936","4496883564147017","false","false","Hudson Buchanan","Carson Burt","CLIENT","CLIENT"
"TRANSFER","974676.1953876221","135500","4426272921017714","4043847405625745","false","false","Nathaniel Gross","Jace Vaughn","CLIENT","CLIENT"
"TRANSFER","225296.04669880628","135510","4139396596344943","4729235656968736","false","false","Autumn Little","Aubree Carson","MULE","CLIENT"
"TRANSFER","1022832.1874262075","135511","4385591543235092","4727712507081424","false","false","Zoe Williams","Arianna Henderson","CLIENT","CLIENT"
"TRANSFER","317005.15641069924","135530","4256823229982754","4561657225896117","false","false","Cameron Kelley","Landon Hubbard","CLIENT","CLIENT"
"TRANSFER","71.61472607292909","135557","4882234888667276","4576373368576028","false","true","Hannah Byers","Sebastian Torres","MULE","MULE"
"TRANSFER","674130.3930069783","135598","4713875011658379","4939822955312819","false","false","Jose Robbins","Ashley Clements","MULE","CLIENT"
"TRANSFER","156550.76909390255","135601","4861172650473793","4638132279342268","false","false","Anna Todd","Bryson Greer","CLIENT","CLIENT"
"TRANSFER","48749.3181005232","135604","4737373777216675","4385011631441155","false","false","Alexander Allen","Kylie Massey","CLIENT","CLIENT"
"TRANSFER","495337.1195637828","135622","4008051154751462","4328500500394008","false","false","Josiah Strong","Zachary Cummings","CLIENT","CLIENT"
"TRANSFER","590993.193972975","135660","4380289408480136","4323722205046585","false","false","Adam Schneider","Tristan Hines","CLIENT","CLIENT"
"TRANSFER","24711.787500000002","135685","4768167410334172","4788618055005861","false","true","Christian Sims","Emily Sandoval","MULE","CLIENT"
"TRANSFER","940030.387838303","135688","4836239716724972","4521312934162794","false","false","Olivia Rasmussen","Mackenzie Whitehead","CLIENT","CLIENT"
"TRANSFER","755440.9462030225","135707","4088930037942716","4130965985897460","false","false","Hunter Mcneil","Elizabeth Wiley","CLIENT","CLIENT"
"TRANSFER","1232533.9849567371","135714","4935475034468856","4135292042498280","false","false","Morgan Pratt","Makayla Parker","CLIENT","CLIENT"
"TRANSFER","105277.51376378181","135726","4930275370188174","4044664131908223","false","false","Chase Graves","Ella Harper","CLIENT","CLIENT"
"TRANSFER","163301.1902447075","135806","4511462040359412","4389477161305779","false","false","Morgan Donaldson","Autumn Hull","CLIENT","CLIENT"
"TRANSFER","742184.753870426","135809","4912710665650142","4666674802346170","false","false","Makayla Mcdowell","Kayden Bean","CLIENT","CLIENT"
"TRANSFER","852292.4814175856","135817","4330981663911422","4843651537213319","false","false","Landon Mills","Stella Marsh","CLIENT","CLIENT"
"TRANSFER","282886.0755327139","135837","4864200130198867","4351817236759084","false","false","Anna Warner","Piper Potter","CLIENT","CLIENT"
"TRANSFER","719251.7708885726","135864","4482818814245035","4286605818842034","false","false","Katherine Higgins","Mia Best","CLIENT","CLIENT"
"TRANSFER","739257.2408129653","135865","4950687871745689","4286605818842034","false","false","Abigail Hardin","Mia Best","MULE","CLIENT"
"TRANSFER","1579364.378701027","135879","4922207160062186","4494807826746607","false","false","Melanie Coleman","Andrea Mclaughlin","CLIENT","CLIENT"
"TRANSFER","39089.468077580736","135890","4925043845159197","4729235656968736","false","false","Sophia Dickson","Aubree Carson","CLIENT","CLIENT"
"TRANSFER","350139.2939092526","135892","4239507255459439","4462919266896780","false","false","Audrey Coleman","Christopher Chase","CLIENT","CLIENT"
"TRANSFER","770538.6914997229","135895","4599400950262320","4467072369534349","false","false","Maya Rodgers","Kevin Hays","CLIENT","CLIENT"
"TRANSFER","450124.9486664315","135968","4932056075320371","4237659125488049","false","false","Riley Warner","Kimberly Daugherty","CLIENT","CLIENT"
"TRANSFER","893198.1900880082","135989","4328500500394008","4355014157715164","false","false","Zachary Cummings","Julian Valdez","CLIENT","CLIENT"
"TRANSFER","366742.2738447785","135994","4826716028344740","4494767598215258","false","false","Kayden Drake","Christian Dawson","CLIENT","CLIENT"
"TRANSFER","40284.290275872976","135996","4093070823003952","4076039430929769","false","false","Audrey Gonzalez","Mackenzie Gutierrez","CLIENT","CLIENT"
"TRANSFER","811362.9047332257","136010","4900861271857219","4050554188919036","false","false","Brayden Wilkerson","Autumn Curtis","CLIENT","CLIENT"
"TRANSFER","827427.9262578749","136019","4536447260728751","4088930037942716","false","false","Liam Herman","Hunter Mcneil","CLIENT","CLIENT"
"TRANSFER","1099578.8050465262","136020","4092863419642261","4676124325823816","false","false","Cooper Kline","Ella Dalton","CLIENT","CLIENT"
"TRANSFER","1391837.0348366164","136030","4088137816077553","4236673879634212","false","false","Adam Mack","Allison Rosario","CLIENT","CLIENT"
"TRANSFER","844418.7408987501","136042","4239823179721592","4956093300756492","false","false","Zoey Byrd","Tristan Harris","CLIENT","CLIENT"
"TRANSFER","806627.0447002004","136059","4375965907540952","4296128647722101","false","false","Kayla Larsen","Robert Holder","CLIENT","CLIENT"
"TRANSFER","1194633.6119265137","136091","4872344498011369","4019952279003753","false","false","Savannah Burt","Aubree Anthony","CLIENT","CLIENT"
"TRANSFER","579973.4840858468","136114","4241749339258264","4994570457353854","false","false","Alex Vincent","Gabriella Mendez","CLIENT","CLIENT"
"TRANSFER","450190.06073256594","136135","4107868513570451","4969980202123208","false","false","Julian Wilder","Blake Conley","CLIENT","CLIENT"
"TRANSFER","289141.62548759574","136151","4032289891686159","4101664525287234","false","false","Jonathan Finley","Katherine Hyde","CLIENT","CLIENT"
"TRANSFER","102832.53354865377","136184","4146963004112849","4061848011959194","false","false","Piper Hodges","Camila Powers","CLIENT","CLIENT"
"TRANSFER","109808.54285577073","136191","4416014379259287","4511462040359412","false","false","Jacob Dudley","Morgan Donaldson","MULE","CLIENT"
"TRANSFER","122305.30822037067","136193","4826716028344740","4234233032844976","false","false","Kayden Drake","Noah Hodge","CLIENT","CLIENT"
"TRANSFER","634285.8810703611","136197","4752576068901553","4347493900845117","false","false","Lydia Cooley","Easton Silva","CLIENT","CLIENT"
"TRANSFER","426301.0387457588","136205","4466331282438728","4967669734525442","false","false","Sophia Rivas","Ariana Hurley","CLIENT","CLIENT"
"TRANSFER","660032.0061902007","136237","4864200130198867","4989426563190606","false","false","Anna Warner","Avery Acevedo","CLIENT","CLIENT"
"TRANSFER","518651.9173296346","136282","4478010400874164","4353319846494820","false","false","Ella Britt","Stella Tyler","CLIENT","CLIENT"
"TRANSFER","38370.895","136305","4465066908849368","4694499956359662","false","true","Alexander Fleming","Lucy Blanchard","MULE","CLIENT"
"TRANSFER","716255.1673827161","136334","4184562012521398","4567962104551914","false","false","Trinity Foster","Carlos Bradford","CLIENT","CLIENT"
"TRANSFER","517695.6834169209","136348","4918361969292514","4971999324874114","false","false","Ashley Nolan","Faith Slater","CLIENT","CLIENT"
"TRANSFER","680621.7334086694","136354","4685976768303427","4011728151648289","false","false","Adam Cameron","Autumn Bowers","CLIENT","CLIENT"
"TRANSFER","981916.4344839706","136357","4329823140720039","4748445486617299","false","false","Zachary Avery","Dominic Hatfield","CLIENT","CLIENT"
"TRANSFER","927592.9251066518","136363","4615520989644311","4513670839841733","false","false","Dylan Baker","Faith Whitfield","CLIENT","CLIENT"
"TRANSFER","363051.01945691794","136372","4672105030976001","4490566699567672","false","false","Jason Dejesus","Emily Roman","CLIENT","CLIENT"
"TRANSFER","597891.3198069299","136380","4107868513570451","4551336255753975","false","false","Julian Wilder","Jayden Haney","CLIENT","CLIENT"
"TRANSFER","949183.4979698791","136393","4844170725151602","4582120891641973","false","false","Jasmine Hoffman","Sofia Jimenez","CLIENT","CLIENT"
"TRANSFER","59523.19475923141","136402","4109187985086971","4204151683452459","false","false","Michael Potts","Ethan Roth","CLIENT","CLIENT"
"TRANSFER","1251477.1755399243","136410","4854650158885245","4084936191242268","false","false","Savannah Cardenas","Brody Ayers","CLIENT","CLIENT"
"TRANSFER","320050.78033045714","136420","4009549069087202","4627069149407348","false","false","Kayden Molina","Ellie Mccormick","CLIENT","CLIENT"
"TRANSFER","281174.0379244904","136424","4925043845159197","4581254757531928","false","false","Sophia Dickson","Carlos Moses","CLIENT","CLIENT"
"TRANSFER","126869.0487604196","136445","4624976136200549","4888543005392889","false","false","Isabella Haley","Jack Kelley","CLIENT","CLIENT"
"TRANSFER","354776.8913186215","136447","4624976136200549","4888543005392889","false","false","Isabella Haley","Jack Kelley","CLIENT","CLIENT"
"TRANSFER","942463.7792606822","136492","4711862089559004","4615520989644311","false","false","William Mckinney","Dylan Baker","CLIENT","CLIENT"
"TRANSFER","482561.51839974977","136505","4988763565473056","4286605818842034","false","false","John Knowles","Mia Best","CLIENT","CLIENT"
"TRANSFER","21720.535166666552","136509","4739864811044519","4872545349272873","false","false","Luis Whitfield","Amelia Ellis","CLIENT","CLIENT"
"TRANSFER","104019.79221167369","136522","4654099334678789","4114018540976179","false","false","Nathan Mathis","Aria Valencia","CLIENT","CLIENT"
"TRANSFER","768965.1176189693","136532","4176350318397196","4741025848335538","false","false","Claire Rowland","Abigail Delacruz","CLIENT","CLIENT"
"TRANSFER","70.28959439413323","136539","4145736574359086","4371326793689565","false","true","Ethan Aguilar","Brooklyn Fry","MULE","MULE"
"TRANSFER","911032.659417239","136577","4204151683452459","4109187985086971","false","false","Ethan Roth","Michael Potts","CLIENT","CLIENT"
"TRANSFER","609902.7931903474","136589","4809475630218328","4374291292734618","false","false","Piper Brady","Victoria Nolan","CLIENT","CLIENT"
"TRANSFER","593231.9305140283","136590","4653979526518755","4585341215681712","false","false","Joseph Oconnor","Madison Ratliff","CLIENT","CLIENT"
"TRANSFER","770794.7303861007","136594","4900029361509062","4366441066872090","false","false","Morgan Clark","Cooper Barrett","CLIENT","CLIENT"
"TRANSFER","578397.134886159","136601","4467072369534349","4150706141517724","false","false","Kevin Hays","Joseph Cotton","CLIENT","CLIENT"
"TRANSFER","140314.29445654253","136609","4869889827738467","4893589937977753","false","false","Alyssa Mcdowell","Colton Reilly","CLIENT","CLIENT"
"TRANSFER","643414.7344803815","136621","4135114139265515","4581452384692697","false","false","Grayson Holmes","Josiah Watson","CLIENT","CLIENT"
"TRANSFER","817577.7026877245","136650","4336145546478603","4218085448615097","false","false","Hunter Justice","Madeline Myers","CLIENT","CLIENT"
"TRANSFER","355752.1877872198","136652","4438070297515691","4638869645511551","false","false","Jason Wood","Isaiah Alford","CLIENT","CLIENT"
"TRANSFER","193359.72332729667","136660","4491079231496847","4912710665650142","false","false","Landon Forbes","Makayla Mcdowell","CLIENT","CLIENT"
"TRANSFER","910437.2519716755","136708","4540683824649182","4643268272935006","false","false","Charlotte Quinn","Mackenzie Rhodes","CLIENT","CLIENT"
"TRANSFER","865252.034597137","136744","4956093300756492","4782094669164195","false","false","Tristan Harris","Alexa Decker","CLIENT","CLIENT"
"TRANSFER","256448.72831605867","136763","4692585416825367","4983185780781383","false","false","Anthony Meadows","Reagan Cotton","CLIENT","CLIENT"
"TRANSFER","717366.6183080202","136770","4093070823003952","4287596239907945","false","false","Audrey Gonzalez","Parker Langley","CLIENT","CLIENT"
"TRANSFER","190739.8049049084","136788","4618741812770498","4819040102569794","false","false","Genesis Williams","Bella Harper","CLIENT","CLIENT"
"TRANSFER","186780.66481560905","136793","4492868218053301","4631115306395414","false","false","Genesis Jensen","Angel Garcia","CLIENT","CLIENT"
"TRANSFER","346520.8766130135","136802","4598044046731061","4494767598215258","false","false","Andrea Joyner","Christian Dawson","CLIENT","CLIENT"
"TRANSFER","1446159.4443319887","136812","4318049672061682","4836108564841289","false","false","Samantha Blair","Peyton Lambert","CLIENT","CLIENT"
"TRANSFER","480522.827659704","136841","4374291292734618","4868482512655039","false","false","Victoria Nolan","Isaiah Hester","CLIENT","CLIENT"
"TRANSFER","916785.5126520536","136848","4697651943124248","4869889827738467","false","false","Hailey Cash","Alyssa Mcdowell","CLIENT","CLIENT"
"TRANSFER","522693.70789396326","136853","4569941317604619","4275847800182549","false","false","Jasmine Robertson","Ayden Travis","CLIENT","CLIENT"
"TRANSFER","1303172.6727005646","136854","4312305551023144","4275847800182549","false","false","Joshua Mcmahon","Ayden Travis","CLIENT","CLIENT"
"TRANSFER","892275.357268641","136891","4076039430929769","4541632516993308","false","false","Mackenzie Gutierrez","Ellie Stanton","CLIENT","CLIENT"
"TRANSFER","385528.59876494214","136894","4068710449351449","4021757348096415","false","false","Oliver Wallace","Kaylee Briggs","CLIENT","CLIENT"
"TRANSFER","506073.47278269316","136895","4672189090860057","4021757348096415","false","false","Liam Martin","Kaylee Briggs","CLIENT","CLIENT"
"TRANSFER","716565.1500349233","136898","4536447260728751","4103503551640056","false","false","Liam Herman","Nathaniel Fischer","CLIENT","CLIENT"
"TRANSFER","359060.1928765711","136900","4950629892497106","4296791667192263","false","false","Nathan Brennan","Emma Koch","CLIENT","CLIENT"
"TRANSFER","523530.93024319876","136946","4526262783531778","4127130248030491","false","false","Amelia Oneill","Justin Peters","CLIENT","CLIENT"
"TRANSFER","1231053.9708553634","136952","4564278363824758","4423955611762770","false","false","Lauren Butler","Elizabeth Walker","CLIENT","CLIENT"
"TRANSFER","1697270.9341897464","136971","4462050442635825","4497122618770519","false","false","Evan Wong","Gianna Hickman","CLIENT","CLIENT"
"TRANSFER","450044.202186101","137013","4044664131908223","4575563620734529","false","false","Ella Harper","Morgan Hunt","CLIENT","CLIENT"
"TRANSFER","830373.4555632945","137017","4970578288198743","4575563620734529","false","false","Savannah Poole","Morgan Hunt","MULE","CLIENT"
"TRANSFER","1008189.2230247194","137056","4915977575358382","4202706363927021","false","false","Brody Bauer","Gabriella Barnett","CLIENT","CLIENT"
"TRANSFER","486707.62284711015","137058","4912710665650142","4096781433038025","false","false","Makayla Mcdowell","Levi Underwood","CLIENT","CLIENT"
"TRANSFER","422546.26878501923","137082","4598805116991672","4182417587481282","false","false","Madelyn Chang","Camila Gay","CLIENT","CLIENT"
"TRANSFER","869646.4343290022","137093","4627942516883699","4284856972457869","false","false","Violet Cox","Charlotte Flowers","CLIENT","CLIENT"
"TRANSFER","897193.2379839651","137098","4189164385364525","4872679179874134","false","false","Henry Whitney","Caleb Massey","CLIENT","CLIENT"
"TRANSFER","161461.89083393512","137104","4057788733769941","4165402589940882","false","false","James Ballard","Adrian Pope","CLIENT","CLIENT"
"TRANSFER","723761.7580140441","137117","4103420183756632","4531367827676258","false","false","Joshua Frank","Madison Peck","CLIENT","CLIENT"
"TRANSFER","870344.3536911549","137123","4182417587481282","4598805116991672","false","false","Camila Gay","Madelyn Chang","CLIENT","CLIENT"
"TRANSFER","127813.12742871593","137125","4852437134669634","4130965985897460","false","false","Stella Norman","Elizabeth Wiley","CLIENT","CLIENT"
"TRANSFER","980233.4648214384","137127","4409487764873418","4807976086625876","false","false","Connor Howard","Kevin Avila","CLIENT","CLIENT"
"TRANSFER","476333.8105423254","137134","4139396596344943","4729235656968736","false","false","Autumn Little","Aubree Carson","MULE","CLIENT"
"TRANSFER","797502.2507642161","137163","4600807260067008","4146177205269650","false","false","Joseph Pratt","Alexis Sullivan","CLIENT","CLIENT"
"TRANSFER","711338.6605206882","137167","4332038154591656","4726478810978984","false","false","Ashley Moss","Zoe Nguyen","CLIENT","CLIENT"
"TRANSFER","1152721.0093398087","137197","4310531866885115","4509231711665827","false","false","Morgan Dickson","James Caldwell","CLIENT","CLIENT"
"TRANSFER","1007502.3674818871","137200","4009232800819338","4665794094572902","false","false","Kayla Hester","Bella Nichols","CLIENT","CLIENT"
"TRANSFER","578495.4237624515","137223","4560248735199209","4816009292999031","false","false","Wyatt Cohen","Justin Cross","MULE","CLIENT"
"TRANSFER","972458.8397959841","137232","4957959987279199","4711736305550460","false","false","Kayden Suarez","Jasmine West","CLIENT","CLIENT"
"TRANSFER","865911.1552918203","137236","4778281383587456","4381628130037244","false","false","Bailey Peterson","Nevaeh Lee","CLIENT","CLIENT"
"TRANSFER","275963.780101799","137266","4600807260067008","4136892560464322","false","false","Joseph Pratt","Mackenzie Garza","CLIENT","CLIENT"
"TRANSFER","1142802.5279827863","137297","4330981663911422","4843651537213319","false","false","Landon Mills","Stella Marsh","CLIENT","CLIENT"
"TRANSFER","1629002.6131660743","137315","4393311406728046","4584883190073705","false","false","Isaac Gallagher","Jose Hancock","CLIENT","CLIENT"
"TRANSFER","767783.2990214258","137339","4320868429057032","4288860903058966","false","false","Joshua Richardson","Michael Romero","CLIENT","CLIENT"
"TRANSFER","1438125.9621734908","137341","4204252927785629","4081728905807921","false","false","Ashley Gentry","Brayden Arnold","CLIENT","CLIENT"
"TRANSFER","993982.9978510264","137347","4324625715992611","4307599548532442","false","false","Oliver Navarro","Sophie Roman","CLIENT","CLIENT"
"TRANSFER","351152.8629161449","137352","4938740102683901","4334829709944699","false","false","Julia Stafford","Brooklyn Gordon","CLIENT","CLIENT"
"TRANSFER","401334.086215892","137354","4158927468856634","4725546514984457","false","false","Lydia Mullins","Harper Mccarty","CLIENT","CLIENT"
"TRANSFER","780986.1178288042","137419","4937849173477449","4792344527246421","false","false","Nathan Burke","Emma Schroeder","CLIENT","CLIENT"
"TRANSFER","530419.7112974154","137434","4471983548868263","4331021840741555","false","false","Serenity Burris","Brayden Preston","CLIENT","CLIENT"
"TRANSFER","1043770.394555433","137435","4209787054427128","4551492177815184","false","false","Lucas Santiago","Samantha Kirk","CLIENT","CLIENT"
"TRANSFER","812942.3757550335","137448","4955044989880161","4598044046731061","false","false","Justin Woodward","Andrea Joyner","CLIENT","CLIENT"
"TRANSFER","584044.8385464866","137478","4583007980881892","4502350935520415","false","false","Christopher Garrison","Gavin Lott","CLIENT","CLIENT"
"TRANSFER","243542.9677983448","137485","4221830460513711","4620442192594691","false","false","Cooper Schmidt","Samuel Moody","CLIENT","CLIENT"
"TRANSFER","978120.3036380754","137502","4609976813427448","4328500500394008","false","false","Alexandra Vinson","Zachary Cummings","CLIENT","CLIENT"
"TRANSFER","189833.49026857875","137504","4609976813427448","4328500500394008","false","false","Alexandra Vinson","Zachary Cummings","CLIENT","CLIENT"
"TRANSFER","752903.5549212013","137507","4261159677796765","4553329339916112","false","false","Claire Wooten","Layla Love","CLIENT","CLIENT"
"TRANSFER","658413.4827485553","137538","4417186456396486","4161981667647182","false","false","Amelia Fowler","Thomas Walls","CLIENT","CLIENT"
"TRANSFER","791035.9873018787","137539","4711736305550460","4854650158885245","false","false","Jasmine West","Savannah Cardenas","CLIENT","CLIENT"
"TRANSFER","1345717.2286216111","137542","4064653673641040","4912710665650142","false","false","Elijah Forbes","Makayla Mcdowell","CLIENT","CLIENT"
"TRANSFER","135762.94928625075","137548","4653979526518755","4585341215681712","false","false","Joseph Oconnor","Madison Ratliff","CLIENT","CLIENT"
"TRANSFER","795671.3122907225","137567","4263941256133934","4050554188919036","false","false","Oliver Williamson","Autumn Curtis","CLIENT","CLIENT"
"TRANSFER","317586.7877597224","137573","4861172650473793","4638132279342268","false","false","Anna Todd","Bryson Greer","CLIENT","CLIENT"
"TRANSFER","718849.1390887769","137585","4623240228244340","4433992441573455","false","false","Jackson Lambert","Sydney Mathews","CLIENT","CLIENT"
